product_id,product_name,category,loss_buyers,repeat_rate_90d,avg_next_margin_90d,total_next_margin_90d,initial_loss_margin,promo_exposure_share,downstream_to_initial_loss,units,revenue,gross_margin,promo_revenue_share,return_rate_qty,refund_share,avg_days_supply,avg_sell_through,overstock_rate,overstock_clearance_signal
1174,MekongFit UE-10,Streetwear,311,0.3440514469453376,1656.680968672953,515227.78125728836,-73978.47399999994,0.31511254019292606,6.964563519616378,1465,9579599.44,-64351.25749999994,0.2683608783542207,0.0245733788395904,0.0226737935505996,680.1361702127659,0.1091,0.9148936170212766,True
691,SaigonFlex UC-56,Streetwear,400,0.3175,1194.9857426524397,477994.2970609759,-165465.73776615996,0.2925,2.8887811066753204,1849,8023451.0,-168299.06993346036,0.2559063425451218,0.0259599783666846,0.0238366782572735,1269.2209677419355,0.0682,1.0,True
1347,VietMode RP-39,Outdoor,292,0.3664383561643836,1611.273758682895,470491.93753540533,-37796.687440944006,0.3595890410958904,12.447967517537943,1369,5022954.91,-39372.06396062904,0.3427299589277021,0.0277574872169466,0.0262449937063042,393.4821052631579,0.1269610526315789,0.8736842105263158,True
1532,VietMode RP-24,Outdoor,184,0.32065217391304346,2533.4769936639386,466159.7668341647,-59012.64299999995,0.4891304347826087,7.89932026657686,856,4282435.78,-71737.90399999995,0.4401351046062855,0.0245327102803738,0.020918242468075,488.4,0.0848724137931034,1.0,True
1889,BambooCraft UC-08,Streetwear,410,0.28292682926829266,1135.175744215906,465422.05512852146,-168023.78076922806,0.35365853658536583,2.769977279393293,1841,14265779.89,-166270.29661538187,0.3045623788886315,0.0249864204236827,0.0238001807554876,349.20989010989007,0.1889461538461538,0.7252747252747253,False
745,HanoiStreet RP-33,Outdoor,400,0.39,1141.0893708229903,456435.7483291961,-94385.47250000035,0.43,4.835868659016295,1969,4850454.73,-97842.12350000037,0.3791207262746682,0.0309801929913661,0.0285559535569565,1891.202,0.0582,0.96,True
1529,VietMode RP-21,Outdoor,276,0.2826086956521739,1626.4935101365672,448912.20879769255,-42758.49931506782,0.37318840579710144,10.49878307210606,1276,5617141.49,-42428.74918904042,0.3403607588314461,0.036833855799373,0.035403729878273,195.0962025316456,0.2190810126582278,0.620253164556962,False
1232,MekongFit UC-34,Streetwear,171,0.39766081871345027,2573.0950476662347,439999.25315092615,-46379.11852739733,0.3391812865497076,9.487011981286521,775,3315873.02,-46379.11852739733,0.2557763897726096,0.0219354838709677,0.0209357896340674,463.4345454545455,0.1066072727272727,0.9454545454545454,True
1090,MekongFit RP-36,Outdoor,253,0.39920948616600793,1736.1299915031536,439240.88785029785,-24678.50600000045,0.34782608695652173,17.798520212296882,1151,5012904.22,-28960.92650000046,0.3376324752520406,0.0278019113814074,0.025783750163094,587.8035714285714,0.1040303571428571,0.9107142857142856,True
1350,VietMode RP-42,Outdoor,226,0.3407079646017699,1913.6803105104482,432491.7501753613,-56542.41175276161,0.4026548672566372,7.6489795317978775,1063,4722850.88,-64794.10203452953,0.3774801778200543,0.0112888052681091,0.0107856168433588,683.7308823529411,0.0748897058823529,1.0,True
1576,VietMode RS-14,Outdoor,173,0.3872832369942196,2139.2137893587596,370083.9855590654,-30261.786128048614,0.41040462427745666,12.229416465806267,774,1961920.61,-28100.466067073,0.3563327875942951,0.0478036175710594,0.0445697188532006,325.09833333333336,0.18432,0.75,False
940,HanoiStreet UC-03,Streetwear,197,0.38578680203045684,1843.8983785271867,363247.9805698558,-156845.51937735974,0.36548223350253806,2.315960200915307,838,6422150.72,-161944.9117169824,0.370206501475568,0.0334128878281622,0.0298648612220673,396.4129032258064,0.1480612903225806,0.9032258064516128,True
562,SaigonFlex UC-27,Streetwear,137,0.3357664233576642,2644.9247995031633,362354.6975319334,-51672.58128491661,0.35766423357664234,7.012513958494771,594,6214794.33,-54438.06787709538,0.3131265680999615,0.037037037037037,0.0349308405834244,218.66296296296292,0.2913777777777778,0.4444444444444444,False
682,SaigonFlex UC-47,Streetwear,206,0.3640776699029126,1716.3460434086653,353567.28494218504,-85032.4618181814,0.2815533980582524,4.158027150833193,948,10399597.18,-85032.4618181814,0.2322478051981625,0.0327004219409282,0.0296750705492229,910.1333333333332,0.1267904761904761,1.0,True
2112,PhoenixWear UM-03,Streetwear,210,0.40476190476190477,1675.9357742609236,351946.512594794,-145908.02313,0.37142857142857144,2.4121121309499167,985,6266517.93,-141321.308598,0.3242008883871493,0.0243654822335025,0.021853516024329,446.9921348314607,0.1090134831460674,0.9101123595505618,True
2153,PhoenixWear UE-06,Streetwear,155,0.36129032258064514,2183.921219774635,338507.7890650684,-41790.79226923027,0.23870967741935484,8.100056751360155,721,4582328.26,-41790.79226923027,0.2099065552322521,0.0277392510402219,0.0250991839681079,237.5127272727273,0.1912381818181818,0.6545454545454545,False
1320,VietMode RP-12,Outdoor,182,0.25274725274725274,1817.0705066088728,330706.83220281487,-65550.43362499941,0.3956043956043956,5.045074668685197,811,3387269.8,-65550.43362499941,0.3878363424135863,0.0283600493218249,0.0258587491318229,161.41486486486488,0.2305162162162162,0.6081081081081081,False
1143,MekongFit UM-20,Streetwear,232,0.31896551724137934,1412.2499474741958,327641.98781401344,-105275.1979432986,0.34051724137931033,3.1122429044539244,1043,6442142.15,-123075.60212886562,0.2871850305259097,0.0278044103547459,0.0254975419938537,472.3634615384616,0.1360557692307692,0.8076923076923077,True
2061,UrbanVN UE-21,Streetwear,205,0.2682926829268293,1562.133151911619,320237.2961418819,-35018.827764258356,0.36585365853658536,9.144717758620382,938,3863837.03,-34828.16673384011,0.313136581746565,0.0415778251599147,0.0383376676733179,332.3627906976744,0.1711209302325581,0.7674418604651163,False
1136,MekongFit UM-13,Streetwear,216,0.33796296296296297,1481.4120860725302,319985.0105916665,-160910.9784999999,0.3472222222222222,1.988584082792503,1040,8864325.16,-160432.3999999999,0.3035506698402747,0.0346153846153846,0.0338375222688694,602.0365853658536,0.1469634146341463,0.7804878048780488,True
1967,UrbanVN RP-42,Outdoor,209,0.42105263157894735,1499.3533668375371,313364.85366904526,-33528.39565699607,0.42105263157894735,9.346252557827299,981,2705464.46,-34215.38675597218,0.3766521811933171,0.037716615698267,0.0334802660834066,743.0641025641025,0.0770679487179487,0.9615384615384616,True
1520,VietMode RP-12,Outdoor,216,0.3472222222222222,1435.8958351775655,310153.50039835414,-66057.41211258285,0.46296296296296297,4.695211187955015,977,2368565.55,-65870.04936754974,0.4104782787202153,0.029682702149437,0.0273742434529624,424.1588888888889,0.1252055555555555,0.9,True
1198,MekongFit UE-34,Streetwear,100,0.43,2978.9050881830944,297890.50881830946,-66672.8984024394,0.4,4.467939986952935,483,2491003.67,-66672.8984024394,0.3637136993860792,0.041407867494824,0.0418205525967771,301.2357142857143,0.1455571428571428,0.8214285714285714,True
1523,VietMode RP-15,Outdoor,217,0.31336405529953915,1220.0931017612586,264760.2030821931,-68559.22554948792,0.41013824884792627,3.8617735390123675,964,3606394.52,-67130.67178839576,0.3732107184989844,0.0300829875518672,0.0297146525167191,257.87439024390244,0.1885048780487805,0.7073170731707317,False
956,HanoiStreet UC-19,Streetwear,136,0.33088235294117646,1789.4917403322718,243370.87668518897,-185496.05449999974,0.3897058823529412,1.3120002866971454,636,5807696.91,-181876.65599999973,0.3397510873204297,0.0078616352201257,0.0067370475089065,159.48852459016393,0.2363147540983606,0.5245901639344263,False
1829,SaigonCore YY-24,GenZ,120,0.2833333333333333,1882.7845227725213,225934.14273270254,-7285.272718633905,0.4083333333333333,31.01244818945755,513,1906808.65,-7285.272718633905,0.3697643809199208,0.0701754385964912,0.0671610966312744,197.5731343283582,0.1858328358208955,0.746268656716418,False
570,SaigonFlex UC-35,Streetwear,153,0.3202614379084967,1449.552349985168,221781.5095477307,-12669.624551743847,0.38562091503267976,17.504978828848145,663,4206682.76,-12669.624551743847,0.3549866546152389,0.0422322775263951,0.0417907220557796,411.8217391304348,0.1888565217391304,0.5652173913043478,False
979,HanoiStreet UC-42,Streetwear,130,0.34615384615384615,1615.5273479594666,210018.55523473065,-8338.519470588286,0.3384615384615385,25.18655211821599,566,2531525.8,-10362.071352941228,0.2868207347521403,0.0282685512367491,0.0271332806483741,577.7074074074075,0.1229111111111111,0.925925925925926,True
645,SaigonFlex UC-10,Streetwear,144,0.2986111111111111,1403.7518322959495,202140.26385061673,-22371.79925000076,0.2777777777777778,9.035494266318784,677,5733881.8,-22371.79925000076,0.2200990819168961,0.0605612998522895,0.0567997530050235,406.4325,0.1180674999999999,0.95,True
1007,HanoiStreet YY-08,GenZ,186,0.3010752688172043,1050.2383183131478,195344.32720624548,-13994.588741572188,0.3548387096774194,13.958561470688847,870,4480149.4,-13210.529438201396,0.3023597940729387,0.0264367816091954,0.0241950279604514,137.2190476190476,0.2628059523809524,0.4880952380952381,False
280,LotusWear UE-01,Streetwear,120,0.26666666666666666,1511.0523399550868,181326.28079461041,-151580.16749999975,0.35,1.196240140021027,545,6370438.92,-151580.16749999975,0.3353300136499857,0.0311926605504587,0.0257341969774352,742.2030303030303,0.0817212121212121,0.9696969696969696,True
523,SaigonFlex UE-11,Streetwear,126,0.42857142857142855,1396.2308592420006,175925.08826449208,-23002.901040347544,0.36507936507936506,7.647952228108793,616,3890528.39,-22063.30081572327,0.2973475615737635,0.047077922077922,0.0439052907155369,437.085,0.0987266666666666,0.95,True
667,SaigonFlex UC-32,Streetwear,100,0.26,1753.1455608428525,175314.55608428526,-105022.58408536551,0.41,1.669303394227896,432,3919437.8,-102237.66165853622,0.3187097113774838,0.0254629629629629,0.0216925805022342,142.5,0.2070529411764706,0.7058823529411765,False
1811,SaigonCore YY-06,GenZ,124,0.31451612903225806,1180.6654301923852,146402.51334385577,-12129.559000000072,0.41935483870967744,12.069895809390506,573,1463744.19,-10557.019500000071,0.3960382585703038,0.0506108202443281,0.0475608924534826,210.19555555555556,0.2174333333333333,0.6222222222222222,False
1855,SaigonCore YY-50,GenZ,105,0.3142857142857143,1319.16627177825,138512.45853671624,-18229.06656338008,0.37142857142857144,7.598439451363378,479,1315486.87,-19919.97244366177,0.3591461540015218,0.0668058455114822,0.0611194317735759,332.33518518518514,0.1162629629629629,0.925925925925926,True
1262,VietMode MP-30,Casual,110,0.2909090909090909,1198.2339886245525,131805.73874870077,-11699.00796178362,0.32727272727272727,11.266403030005783,524,2967730.78,-11042.908407643496,0.32323430294442,0.049618320610687,0.0429333923611494,154.4975,0.2757925,0.4,False
