product_id,product_name,category,segment,avg_stock_on_hand,total_units_sold_inv,avg_units_received,avg_stockout_days,stockout_rate,overstock_rate,reorder_rate,avg_days_supply,avg_sell_through,avg_fill_rate,revenue,gross_margin,promo_revenue_share,return_rate_qty,overstock_score
393,SaigonFlex RP-02,Outdoor,Activewear,6.0,6,1.5,1.75,1.0,0.5,0.0,135.0,0.19645,0.94165,109429.65,-2310.0165000000025,0.6576545753367575,0.0,2.41065
394,SaigonFlex RS-01,Outdoor,Premium,6.0,39,1.8571428571428572,1.0952380952380953,0.6666666666666666,0.5238095238095238,0.0,129.85714285714286,0.22051904761904764,0.9634857142857143,2411670.36,246106.78525200023,0.08368264724205508,0.08870967741935484,2.4497972789115647
395,SaigonFlex RS-02,Outdoor,Premium,3.5,8,4.5,2.0,0.5,0.0,0.0,53.55,0.4432,0.93335,79636.22,18263.239099999995,0.5961632784680136,0.05,0.0
396,SaigonFlex UM-01,Streetwear,Balanced,846.6724137931035,5041,103.79310344827586,1.0172413793103448,0.6379310344827587,1.0,0.0,3006.887931034483,0.10753275862068966,0.9660879310344828,178201946.32,3233884.819221523,0.2946993790162999,0.03339292923467328,755.627393489893
398,SaigonFlex UM-03,Streetwear,Balanced,7.2,47,10.8,5.0,0.8,0.0,0.0,38.7,0.5032,0.8333400000000001,3113828.75,380659.85654793563,0.4406716233190409,0.00558659217877095,0.0
400,SaigonFlex UM-05,Streetwear,Balanced,263.59183673469386,1823,21.622448979591837,1.0408163265306123,0.6836734693877551,1.0,0.0,1260.727551020408,0.0759438775510204,0.9653051020408164,60472650.62,12700508.916735329,0.3171085767432498,0.028895612708018156,243.5736505622657
401,SaigonFlex UM-06,Streetwear,Balanced,19.0,71,5.133333333333334,1.5333333333333334,1.0,0.7333333333333333,0.0,160.28,0.19627333333333336,0.9488866666666667,2426930.35,-28050.81500000009,0.1822721488484414,0.013215859030837005,11.198591555555554
402,SaigonFlex UM-07,Streetwear,Balanced,39.27777777777778,373,24.38888888888889,2.7222222222222223,0.8888888888888888,0.2222222222222222,0.0,68.4,0.36265555555555556,0.9092666666666668,14198519.12,464389.10323890037,0.3304564645330421,0.022838499184339316,5.5629941015089175
403,SaigonFlex UM-08,Streetwear,Balanced,12.733333333333333,83,6.066666666666666,1.0666666666666667,0.7333333333333333,0.3333333333333333,0.0,88.96666666666667,0.3026733333333333,0.9644466666666667,4382610.53,1777447.3631630002,0.3166209501166876,0.02373887240356083,2.959764296296296
404,SaigonFlex UM-09,Streetwear,Balanced,46.6,179,13.8,1.1333333333333333,0.6666666666666666,0.7333333333333333,0.0,421.78,0.19973333333333335,0.9622133333333333,13201073.7,1937060.8199292745,0.4037247977791382,0.044585987261146494,27.347779555555555
405,SaigonFlex UM-10,Streetwear,Balanced,90.78571428571429,314,12.857142857142858,0.8571428571428571,0.5714285714285714,0.9642857142857143,0.0,527.2035714285714,0.10919999999999999,0.9714285714285714,22225672.12,7334260.571055995,0.3454732279205422,0.022813688212927757,77.98363163265307
406,SaigonFlex UM-11,Streetwear,Balanced,22.166666666666668,55,10.0,2.5,0.6666666666666666,0.6666666666666666,0.0,282.0833333333333,0.23696666666666666,0.9166666666666666,3891822.27,1238479.6827136364,0.0293915451591267,0.03529411764705882,11.275937037037037
407,SaigonFlex UM-12,Streetwear,Balanced,162.39622641509433,2122,47.301886792452834,1.8867924528301887,0.660377358490566,0.5660377358490566,0.0,126.49622641509434,0.2687075471698113,0.9371,132919300.63,-4061755.4415048975,0.3640018106526205,0.03168724279835391,67.22215174271378
408,SaigonFlex UM-13,Streetwear,Balanced,36.0,82,24.5,1.25,0.75,0.25,0.0,59.075,0.3512,0.958325,4291990.91,-206803.9700116279,0.48289624639489276,0.010380622837370242,5.8392
409,SaigonFlex UM-14,Streetwear,Balanced,279.15384615384613,1989,90.8076923076923,2.923076923076923,0.7307692307692307,0.5,0.0,2824.5576923076924,0.24144230769230768,0.9025730769230769,73935925.42,-914606.7929714001,0.34249043095293685,0.03249928098935864,105.87714866863905
410,SaigonFlex UM-15,Streetwear,Balanced,66.91666666666667,305,14.833333333333334,0.875,0.5416666666666666,0.6666666666666666,0.0,631.4958333333333,0.16318333333333332,0.9708291666666667,16191802.22,-569092.1652459011,0.3625530926229409,0.022,37.331321296296295
412,SaigonFlex UM-17,Streetwear,Balanced,71.80952380952381,276,15.428571428571429,0.9523809523809523,0.7142857142857143,0.7142857142857143,0.0,854.6904761904761,0.15421428571428572,0.9682619047619048,16774275.34,848033.5237088697,0.3684756500485582,0.029914529914529916,43.38247813411079
413,SaigonFlex UM-18,Streetwear,Balanced,3.0,2,1.0,0.5,0.5,0.0,0.0,90.0,0.25,0.98335,192556.11,58910.48197500002,0.0,0.3076923076923077,0.0
414,SaigonFlex UM-19,Streetwear,Balanced,9.833333333333334,88,3.9583333333333335,1.25,0.7916666666666666,0.5416666666666666,0.0,164.67499999999998,0.2481375,0.9583375,1687599.65,401445.8797556817,0.25343087740033604,0.07407407407407407,4.004712065972223
415,SaigonFlex UM-20,Streetwear,Balanced,134.09333333333333,765,11.8,1.0266666666666666,0.6666666666666666,0.9733333333333334,0.0,726.464,0.07518266666666666,0.965776,19403706.57,190887.22720133222,0.2659510434969436,0.03291384317521781,120.70485657908148
416,SaigonFlex UM-21,Streetwear,Balanced,3.0,12,1.0909090909090908,1.3636363636363635,0.8181818181818182,0.0,0.0,85.9090909090909,0.2636363636363636,0.9545363636363636,493518.67,47089.79631025,0.2540286875063916,0.0425531914893617,0.0
417,SaigonFlex UM-22,Streetwear,Balanced,3.5454545454545454,27,2.5454545454545454,0.9090909090909091,0.45454545454545453,0.0,0.0,60.0,0.36537272727272724,0.9697,805091.49,185556.84250212772,0.2792686207625918,0.12,0.0
418,SaigonFlex UM-23,Streetwear,Balanced,103.70370370370371,950,20.59259259259259,1.0185185185185186,0.6851851851851852,0.7962962962962963,0.0,684.661111111111,0.16652037037037037,0.96605,32899099.09,2178722.5333628417,0.35225538147099456,0.023547400611620795,68.82781029314637
419,SaigonFlex UM-24,Streetwear,Balanced,31.705882352941178,113,7.411764705882353,0.9411764705882353,0.5882352941176471,0.7058823529411765,0.0,390.77058823529416,0.16882941176470587,0.9686235294117647,6757581.97,1929481.4271130525,0.3529883737392534,0.041343669250646,18.602115448809283
420,SaigonFlex UM-25,Streetwear,Balanced,84.71428571428571,507,28.38095238095238,2.4285714285714284,0.8571428571428571,0.5238095238095238,0.0,792.4619047619047,0.23647619047619048,0.9190428571428572,23556147.39,-907035.9888461529,0.32896057499154574,0.02849002849002849,33.880719792678974
421,SaigonFlex UM-26,Streetwear,Balanced,8.25,43,13.0,6.5,1.0,0.0,0.0,40.625,0.49534999999999996,0.78335,3165329.12,272432.6247344878,0.32292220848111997,0.018518518518518517,0.0
422,SaigonFlex UM-27,Streetwear,Balanced,135.13636363636363,1244,33.43181818181818,1.3181818181818181,0.6590909090909091,0.4772727272727273,0.0,864.7727272727273,0.2405522727272727,0.9560659090909092,39271832.32,15584876.100534998,0.3126752059833606,0.037577788415509815,48.98202474877912
423,SaigonFlex UM-28,Streetwear,Balanced,25.863636363636363,218,11.181818181818182,2.0454545454545454,0.6818181818181818,0.36363636363636365,0.0,287.84999999999997,0.2827727272727273,0.9318136363636363,7270471.35,-495365.04309632874,0.384691138353774,0.03215926493108729,6.7454928625093915
424,SaigonFlex UM-29,Streetwear,Balanced,91.0,233,15.0,1.1111111111111112,0.7222222222222222,0.9444444444444444,0.0,599.4944444444444,0.12403888888888888,0.9629611111111112,15845037.55,5922531.354004079,0.293412165501621,0.02303030303030303,75.2839910493827
425,SaigonFlex UM-30,Streetwear,Balanced,41.333333333333336,263,17.38888888888889,2.5555555555555554,0.6666666666666666,0.3333333333333333,0.0,446.7055555555555,0.27476666666666666,0.9148166666666666,9500241.0,-610724.151558935,0.39470004603041126,0.0273972602739726,9.992103703703705
426,SaigonFlex UM-31,Streetwear,Balanced,165.49019607843138,1504,35.05882352941177,2.0392156862745097,0.7450980392156863,0.6470588235294118,0.0,611.070588235294,0.22117254901960784,0.932029411764706,56151636.08,3693757.411629572,0.32935426411532626,0.03074311580535647,83.39831666553589
427,SaigonFlex UM-32,Streetwear,Balanced,35.96296296296296,103,4.222222222222222,1.2962962962962963,0.7407407407407407,0.9629629629629629,0.0,576.3703703703703,0.09477777777777778,0.9567777777777777,4052468.7399999998,888225.8469796113,0.3689766895031003,0.024725274725274724,31.34875201950922
428,SaigonFlex UM-33,Streetwear,Balanced,69.22222222222223,534,35.05555555555556,0.8333333333333334,0.6666666666666666,0.2222222222222222,0.0,75.49444444444445,0.3077722222222222,0.9722333333333333,24545957.18,352623.8851413575,0.38025629074286527,0.02906350914962325,10.648343347050755
429,SaigonFlex UM-34,Streetwear,Balanced,55.1,222,12.9,0.95,0.65,0.85,0.0,449.225,0.16828,0.9683350000000001,15881935.69,2953569.8932480006,0.4178802521016883,0.04381443298969072,38.9536062
430,SaigonFlex UM-35,Streetwear,Balanced,7.72,120,2.44,0.96,0.68,0.6,0.0,133.41,0.22513000000000002,0.968004,3854732.68,-106195.19247500024,0.3020707677192287,0.026385224274406333,3.5891978399999993
431,SaigonFlex UM-36,Streetwear,Balanced,55.55555555555556,416,27.055555555555557,1.0,0.6111111111111112,0.3333333333333333,0.0,88.58333333333333,0.30165555555555557,0.9666611111111111,17479669.7,2851819.8820246872,0.33133729809551266,0.030363036303630363,12.932304526748972
432,SaigonFlex UM-37,Streetwear,Balanced,282.82608695652175,2217,56.95652173913044,1.7826086956521738,0.782608695652174,0.717391304347826,0.0,1762.9695652173914,0.1965673913043478,0.9405760869565217,81827863.21,-1652244.0859066246,0.315816774705194,0.034513274336283185,163.01404626243118
433,SaigonFlex UM-38,Streetwear,Balanced,297.1743119266055,3163,34.293577981651374,0.9541284403669725,0.6788990825688074,0.8715596330275229,0.0,1348.570642201835,0.12805963302752293,0.9682,114003899.18,43598336.5231522,0.3291504874824756,0.028810408921933085,225.837031803921
435,SaigonFlex UM-40,Streetwear,Balanced,96.43478260869566,298,15.565217391304348,0.8695652173913043,0.5217391304347826,0.782608695652174,0.0,1452.6130434782608,0.12369565217391305,0.971008695652174,18872257.21,-818496.9852348968,0.3332675561812142,0.027237354085603113,66.13530204651929
436,SaigonFlex UM-41,Streetwear,Balanced,74.38461538461539,123,11.0,1.1538461538461537,0.6923076923076923,0.8461538461538461,0.0,1068.8461538461538,0.10563846153846154,0.9615307692307693,9182622.62,1812317.0898053648,0.3473776775986031,0.04288939051918736,56.29185612198452
437,SaigonFlex UM-42,Streetwear,Balanced,37.63636363636363,320,16.818181818181817,2.727272727272727,0.8181818181818182,0.4090909090909091,0.0,464.1454545454546,0.29956363636363637,0.9090909090909091,9429577.53,-463996.85671875,0.2707466852971514,0.04633920296570899,10.784404507888805
438,SaigonFlex UM-43,Streetwear,Balanced,934.9878048780488,9124,132.5,2.1219512195121952,0.7073170731707317,0.6829268292682927,0.0,4786.470731707317,0.20339146341463415,0.9292658536585365,340706262.89,130456863.28015037,0.34254175012826105,0.030853801912872167,508.65706036911837
440,SaigonFlex UM-45,Streetwear,Balanced,126.0,229,16.375,0.6875,0.5625,1.0,0.0,874.3,0.1001375,0.97709375,13398018.34,3709820.3424035804,0.44679209552418037,0.017948717948717947,113.382675
442,SaigonFlex UM-47,Streetwear,Balanced,3.0,22,1.2222222222222223,1.0555555555555556,0.6666666666666666,0.0,0.0,86.0,0.2708333333333333,0.9648111111111111,608219.0700000001,-15025.36840909085,0.2979342788446274,0.028169014084507043,0.0
443,SaigonFlex UM-48,Streetwear,Balanced,442.66379310344826,3541,36.327586206896555,1.0086206896551724,0.6810344827586207,0.9913793103448276,0.0,1493.969827586207,0.07612758620689655,0.966380172413793,123951425.76,47496347.62861863,0.3211653000029195,0.03417077308344777,405.4393078347308
444,SaigonFlex UM-49,Streetwear,Balanced,29.5,21,12.0,0.5,0.5,0.5,0.0,85.85,0.26125,0.98335,745780.6,-134583.47374999995,1.0,0.0,10.8965625
445,SaigonFlex UM-50,Streetwear,Balanced,449.3114754098361,2664,51.98360655737705,0.9016393442622951,0.6065573770491803,0.9836065573770492,0.0,2284.4295081967216,0.10418360655737705,0.9699459016393442,96245102.49,24999735.067517057,0.2987252460247238,0.03342036553524804,395.90221518100634
447,SaigonFlex UM-52,Streetwear,Balanced,58.62068965517241,542,22.03448275862069,2.9310344827586206,0.7241379310344828,0.3448275862068966,0.0,581.751724137931,0.3019448275862069,0.9023,35217883.78,6581105.867231665,0.26081591975768625,0.035838725734196115,14.110508835950634
449,SaigonFlex UM-54,Streetwear,Balanced,618.2413793103449,4684,192.82758620689654,1.0689655172413792,0.7241379310344828,0.6896551724137931,0.0,134.95172413793102,0.21031379310344828,0.9643689655172414,185252159.74,4877748.910484978,0.37135075060151096,0.03326663331665833,336.70116536143354
450,SaigonFlex UM-55,Streetwear,Balanced,30.071428571428573,256,21.357142857142858,2.4285714285714284,0.7857142857142857,0.14285714285714285,0.0,159.02142857142857,0.38256428571428575,0.91905,16707622.290000001,1469026.8022593774,0.37311874375632653,0.016835016835016835,2.652453425655977
451,SaigonFlex UM-56,Streetwear,Balanced,128.33333333333334,1131,73.94444444444444,2.5555555555555554,0.5555555555555556,0.2777777777777778,0.0,83.05000000000001,0.34815555555555555,0.9148166666666666,38057895.35,5551236.597266905,0.3775961828115122,0.04339772426567875,23.237047325102882
452,SaigonFlex UM-57,Streetwear,Balanced,20.5,28,16.0,2.0,1.0,0.5,0.0,62.5,0.37,0.93335,781618.77,265489.9425452902,0.8626890702739904,0.0,6.4575000000000005
455,SaigonFlex UM-60,Streetwear,Balanced,29.055555555555557,138,8.777777777777779,1.1111111111111112,0.7777777777777778,0.4444444444444444,0.0,252.7555555555556,0.20962777777777777,0.9629666666666667,5733210.96,1282174.260422608,0.2791256786406478,0.03435114503816794,10.206535116598081
456,SaigonFlex UM-61,Streetwear,Balanced,236.04545454545453,551,29.545454545454547,0.8181818181818182,0.5454545454545454,1.0,0.0,1681.8181818181818,0.09646363636363636,0.9727272727272727,23724425.6,5143819.631700772,0.3482497902920777,0.038845726970033294,213.27565165289255
457,SaigonFlex UM-62,Streetwear,Balanced,198.84848484848484,687,24.727272727272727,1.2424242424242424,0.7272727272727273,0.9696969696969697,0.0,1545.7666666666667,0.10066363636363636,0.9585757575757575,25937330.22,10709093.579921171,0.325355308292019,0.04154302670623145,173.4125316637449
458,SaigonFlex UM-63,Streetwear,Balanced,22.8,29,6.4,1.0,0.8,0.8,0.0,230.76,0.19082,0.96668,1889200.6600000001,349700.4282113845,0.21806321515894453,0.07608695652173914,14.759443200000002
459,SaigonFlex UM-64,Streetwear,Balanced,22.22222222222222,153,9.722222222222221,1.6666666666666667,0.7222222222222222,0.3888888888888889,0.0,236.54999999999998,0.2775666666666667,0.9444388888888889,6074727.0,1201027.0131264706,0.40901625538069447,0.01592920353982301,6.243251028806584
460,SaigonFlex UM-65,Streetwear,Balanced,105.41666666666667,449,14.583333333333334,1.0277777777777777,0.7222222222222222,1.0,0.0,363.80555555555554,0.11189722222222222,0.9657444444444445,16507365.45,1594307.125932723,0.3775571970510897,0.028117359413202935,93.62083449074075
461,SaigonFlex UM-66,Streetwear,Balanced,136.05555555555554,982,63.77777777777778,0.6666666666666666,0.5,0.2777777777777778,0.0,101.97222222222223,0.29638333333333333,0.9777833333333334,45002124.87,-2082298.099207318,0.3962945907891749,0.026573426573426574,26.591932355967078
462,SaigonFlex UM-67,Streetwear,Balanced,28.75,26,7.0,1.0,0.5,0.75,0.0,171.95,0.17865,0.96665,2446644.79,237284.79291560937,0.5562666659102566,0.045454545454545456,17.710359375
464,SaigonFlex UM-69,Streetwear,Balanced,45.8421052631579,191,11.31578947368421,0.8421052631578947,0.631578947368421,0.7894736842105263,0.0,362.8578947368421,0.16790526315789472,0.9719368421052631,3298621.33,1382610.8768108897,0.3314969499697014,0.04415011037527594,30.114453564659573
466,SaigonFlex UM-71,Streetwear,Balanced,3.0,27,1.8,1.4,0.8,0.0,0.0,60.5,0.3580933333333334,0.95332,945367.04,137424.20580301882,0.4078722270664312,0.0,0.0
467,SaigonFlex UM-72,Streetwear,Balanced,369.2682926829268,1923,55.90243902439025,0.8536585365853658,0.6097560975609756,0.9512195121951219,0.0,1283.6926829268293,0.09440487804878049,0.9715487804878049,66871275.46,26119365.092873923,0.3072166166815326,0.03740065451145395,318.09500042077156
470,SaigonFlex UM-75,Streetwear,Balanced,81.72413793103448,1144,47.13793103448276,2.4827586206896552,0.7586206896551724,0.1724137931034483,0.0,59.193103448275856,0.38340689655172416,0.917248275862069,45104474.03,16257742.296742981,0.37983318525352944,0.029987293519695046,8.688024109229572
471,SaigonFlex UM-76,Streetwear,Balanced,60.611111111111114,522,34.388888888888886,1.6111111111111112,0.6111111111111112,0.2777777777777778,0.0,76.27222222222223,0.3499611111111111,0.9462944444444444,18453361.54,-626972.1854782584,0.35822475355891176,0.02069351230425056,10.944327589163237
472,SaigonFlex UM-77,Streetwear,Balanced,120.42857142857143,933,52.95238095238095,3.6666666666666665,0.7142857142857143,0.2857142857142857,0.0,874.9095238095238,0.3060428571428571,0.8777666666666667,35206591.44,-1513521.590594851,0.2897980293658329,0.03344281875186623,23.87779067055394
473,SaigonFlex UM-78,Streetwear,Balanced,11.0,90,7.214285714285714,3.0,0.9285714285714286,0.35714285714285715,0.0,110.02857142857144,0.33287142857142854,0.9,4809530.51,692017.2248700004,0.41727944875850265,0.029900332225913623,2.6208622448979595
475,SaigonFlex UM-80,Streetwear,Balanced,885.4761904761905,6434,121.25396825396825,0.8253968253968254,0.5714285714285714,1.0,0.0,6547.926984126984,0.12243968253968254,0.972488888888889,267387485.24,39369572.41704621,0.29340986871386904,0.032277951472984276,777.0587668178383
476,SaigonFlex UM-81,Streetwear,Balanced,27.555555555555557,249,16.11111111111111,2.2222222222222223,0.9444444444444444,0.2222222222222222,0.0,168.4388888888889,0.35754444444444444,0.9259166666666666,16675597.07,5976346.265766465,0.3079941472824277,0.03800786369593709,3.934048834019204
478,SaigonFlex UM-83,Streetwear,Balanced,46.15384615384615,189,8.192307692307692,1.0,0.7307692307692307,0.9615384615384616,0.0,314.14230769230767,0.13812307692307693,0.966673076923077,11619070.75,3881604.935530003,0.2994876685814139,0.031506849315068496,38.24897587619481
479,SaigonFlex UM-84,Streetwear,Balanced,16.0,124,6.363636363636363,1.4545454545454546,0.5909090909090909,0.45454545454545453,0.0,162.2409090909091,0.26787272727272726,0.9515181818181818,4797419.25,1213258.4375932268,0.3074849649631935,0.05405405405405406,5.3245619834710745
481,SaigonFlex UM-86,Streetwear,Balanced,13.176470588235293,55,3.3529411764705883,1.411764705882353,0.8823529411764706,0.7058823529411765,0.0,178.81176470588235,0.1879529411764706,0.952935294117647,1657928.46,11276.171727272507,0.09633047134012043,0.027624309392265192,7.552880602483207
482,SaigonFlex UM-87,Streetwear,Balanced,6.0,20,1.4285714285714286,1.0,0.6428571428571429,0.6428571428571429,0.0,145.71428571428572,0.18710000000000002,0.9666642857142858,739635.72,132024.96655799996,0.15750083027358389,0.05154639175257732,3.135471428571429
483,SaigonFlex UM-88,Streetwear,Balanced,10.25,21,6.0,1.25,0.75,0.25,0.0,81.75,0.306475,0.958325,979712.01,-96667.13968656708,0.6583704633772939,0.0,1.7771578124999998
484,SaigonFlex UM-89,Streetwear,Balanced,40.0,21,4.4,0.8,0.4,1.0,0.0,498.46000000000004,0.08714,0.97332,1119595.18,274378.89424000005,0.01264413267659834,0.125,36.5144
485,SaigonFlex UM-90,Streetwear,Balanced,34.0,13,4.666666666666667,1.6666666666666667,1.0,1.0,0.0,710.9,0.10053333333333332,0.9444333333333333,288906.32,16749.954615384646,0.0,0.0,30.581866666666667
486,SaigonFlex UM-91,Streetwear,Balanced,14.789473684210526,157,9.368421052631579,2.0526315789473686,0.7894736842105263,0.21052631578947367,0.0,155.1,0.3684578947368421,0.9315894736842104,6279660.64,2729147.1787905726,0.25670653756856515,0.03502626970227671,1.9663527044758708
487,SaigonFlex UM-92,Streetwear,Balanced,1366.875,9623,158.95833333333334,1.1388888888888888,0.6666666666666666,0.8333333333333334,0.0,4083.8166666666666,0.12575833333333333,0.9620347222222223,398213557.45,31242459.943719987,0.3430393692137214,0.03392733719986778,995.8158984375
488,SaigonFlex UM-93,Streetwear,Balanced,139.1764705882353,809,18.745098039215687,0.9215686274509803,0.6274509803921569,1.0,0.0,509.8137254901961,0.11139607843137254,0.9692823529411765,32660807.42,8708552.102694524,0.3265558439155084,0.039251650770359504,123.67275755478663
489,SaigonFlex UM-94,Streetwear,Balanced,76.79220779220779,831,12.441558441558442,1.5714285714285714,0.6883116883116883,0.8051948051948052,0.0,366.9727272727273,0.16271688311688312,0.9476155844155845,22718622.54,5869977.71870769,0.3862385302872329,0.03209459459459459,51.77146472390824
490,SaigonFlex UM-95,Streetwear,Balanced,45.475,421,11.975,1.1,0.625,0.675,0.0,381.585,0.202005,0.9633324999999999,9428300.26,3896785.63297399,0.280175739757359,0.006548175865294668,24.494955271875003
491,SaigonFlex UM-96,Streetwear,Balanced,634.9586776859504,7048,69.45454545454545,1.28099173553719,0.6776859504132231,0.7933884297520661,0.0,3156.3669421487607,0.1361892561983471,0.9572991735537191,251816396.52,-5449372.009685109,0.3188096314992094,0.030794363896263017,435.1609607843027
492,SaigonFlex UM-97,Streetwear,Balanced,4.551020408163265,113,2.36734693877551,1.3265306122448979,0.7551020408163265,0.40816326530612246,0.0,87.41428571428571,0.30622857142857146,0.9557775510204082,3933814.35,321704.2616405315,0.3265640433692556,0.007772020725388601,1.2887216040935323
493,SaigonFlex UM-98,Streetwear,Balanced,73.75,653,38.1,3.3,0.6,0.3,0.0,768.245,0.32916,0.89,24746626.72,-921446.2700000004,0.2800561073804406,0.025409130060292853,14.842335
494,SaigonFlex UM-99,Streetwear,Balanced,19.0,181,13.866666666666667,2.6666666666666665,0.8666666666666667,0.13333333333333333,0.0,124.55333333333333,0.39642,0.9111066666666667,10097343.99,2769457.747463114,0.30054260635325747,0.0213903743315508,1.5290693333333332
495,SaigonFlex UM-00,Streetwear,Balanced,192.44642857142858,1098,23.071428571428573,1.0535714285714286,0.7142857142857143,0.9642857142857143,0.0,969.3232142857142,0.10314285714285713,0.9648821428571429,23030637.94,5139522.356752525,0.28947512298046224,0.024424284717376135,166.4327771501458
496,SaigonFlex UM-01,Streetwear,Balanced,553.1944444444445,3716,61.625,1.125,0.5694444444444444,0.875,0.0,2343.0222222222224,0.1174986111111111,0.9624930555555555,133286646.78,-4039363.2981567844,0.3595345207318299,0.03710094909404659,427.1705073543596
497,SaigonFlex UM-02,Streetwear,Balanced,29.941176470588236,259,17.58823529411765,4.470588235294118,0.8823529411764706,0.29411764705882354,0.0,277.5176470588235,0.34095294117647057,0.850964705882353,14575715.24,-266514.7985135099,0.3626429484224748,0.03333333333333333,5.803718909016895
498,SaigonFlex UM-03,Streetwear,Balanced,98.73913043478261,350,17.956521739130434,0.782608695652174,0.5217391304347826,0.9130434782608695,0.0,602.4956521739131,0.13801304347826088,0.9739130434782608,19038949.23,610726.7157600018,0.2740600585130086,0.03442340791738382,77.71081274759594
499,SaigonFlex UM-04,Streetwear,Balanced,334.8181818181818,2547,46.121212121212125,1.0151515151515151,0.6666666666666666,0.9242424242424242,0.0,2889.9984848484846,0.13448484848484848,0.966160606060606,90690297.09,35327429.25233036,0.29449138228641786,0.037369033760186264,267.83640562651306
500,SaigonFlex UM-05,Streetwear,Balanced,23.058823529411764,151,4.970588235294118,0.8529411764705882,0.5294117647058824,0.8235294117647058,0.0,292.7029411764706,0.15792941176470587,0.971564705882353,5254871.36,884492.1182395355,0.1763834823922312,0.02594810379241517,15.990599959291675
501,SaigonFlex UM-06,Streetwear,Balanced,48.41269841269841,425,7.634920634920635,1.2063492063492063,0.7619047619047619,0.8412698412698413,0.0,427.96190476190475,0.1385031746031746,0.959784126984127,18021723.28,7298908.973263802,0.3321021462271615,0.02987101154107264,35.08716599279335
502,SaigonFlex UM-07,Streetwear,Balanced,105.66666666666667,855,47.61904761904762,2.7142857142857144,0.7619047619047619,0.38095238095238093,0.0,978.8190476190476,0.3068904761904762,0.9095285714285715,35603968.26,6202211.356747366,0.2570740621708441,0.03476764199655766,27.90040876795162
503,SaigonFlex UM-08,Streetwear,Balanced,37.63157894736842,308,18.789473684210527,4.157894736842105,0.7368421052631579,0.42105263157894735,0.0,419.42105263157896,0.29669999999999996,0.8614052631578948,21087926.0,1013385.3290981735,0.3334530356375492,0.02631578947368421,11.14370083102493
504,SaigonFlex UM-09,Streetwear,Balanced,29.434782608695652,182,9.26086956521739,1.4782608695652173,0.5652173913043478,0.6086956521739131,0.0,446.2782608695652,0.21574782608695653,0.9507217391304349,12260331.15,3213970.726982309,0.4294382146439821,0.025559105431309903,14.051308325799294
505,SaigonFlex UM-10,Streetwear,Balanced,12.2,63,14.0,3.6,0.8,0.0,0.0,40.4,0.47115999999999997,0.8800000000000001,4463420.8,818344.0656499311,0.489859927614264,0.014492753623188406,0.0
506,SaigonFlex UM-11,Streetwear,Balanced,664.829268292683,4132,122.36585365853658,1.024390243902439,0.6341463414634146,0.9512195121951219,0.0,232.03658536585365,0.14374146341463415,0.9658487804878049,201823701.72,-4260019.241199917,0.3595917845203617,0.028493227594918943,541.4966760377824
508,SaigonFlex UM-13,Streetwear,Balanced,33.35294117647059,308,21.352941176470587,4.0588235294117645,0.7647058823529411,0.17647058823529413,0.0,181.9294117647059,0.3729352941176471,0.8647,11207413.9,3885158.221381818,0.20195593383055124,0.02616279069767442,3.690785691023814
510,SaigonFlex UM-15,Streetwear,Balanced,189.11940298507463,1720,30.059701492537314,1.0597014925373134,0.746268656716418,0.8208955223880597,0.0,1774.4567164179105,0.1558955223880597,0.9646805970149254,62011143.63,-556972.27374089,0.30628534128197304,0.03290676416819013,131.04491667858082
511,SaigonFlex UM-16,Streetwear,Balanced,84.0,63,18.75,1.25,0.75,1.0,0.0,186.0,0.15557500000000002,0.958325,3330961.19,926149.3820000003,0.5587606651160052,0.03428571428571429,70.93169999999999
512,SaigonFlex UR-01,Streetwear,Standard,182.87272727272727,1106,11.463636363636363,0.8909090909090909,0.5636363636363636,1.0,0.0,1527.7545454545455,0.06019272727272727,0.9703,10270137.03,637723.3595350778,0.3005097742108705,0.023797071129707113,171.86511907438017
513,SaigonFlex UE-01,Streetwear,Performance,9.0,20,1.5384615384615385,1.3846153846153846,0.8461538461538461,0.8461538461538461,0.0,211.15384615384616,0.14195384615384615,0.9538384615384616,467479.72,115829.48249919998,0.07045651092629218,0.05952380952380952,6.534351479289941
514,SaigonFlex UE-02,Streetwear,Performance,26.9,24,2.7,1.1,0.7,1.0,0.0,579.45,0.07747000000000001,0.96333,425526.4,97454.007352,0.07052001943945194,0.0641025641025641,24.816056999999997
515,SaigonFlex UE-03,Streetwear,Performance,13.807692307692308,158,3.1923076923076925,0.9807692307692307,0.6346153846153846,0.7307692307692307,0.0,213.27499999999998,0.17579423076923076,0.9673057692307693,3264922.86,1309366.1272558866,0.33436041119819904,0.036968576709796676,8.316431289827037
516,SaigonFlex UE-04,Streetwear,Performance,52.69512195121951,584,8.085365853658537,1.2926829268292683,0.6341463414634146,0.7926829268292683,0.0,486.7426829268293,0.16553658536585367,0.9569134146341463,12905490.24,5861135.1690314375,0.32878587648290686,0.03609239653512993,34.855973669128424
517,SaigonFlex UE-05,Streetwear,Performance,7.28,102,4.4,1.56,0.72,0.36,0.0,109.95200000000001,0.33610399999999996,0.948,2331859.09,241940.48912499976,0.3380755223935937,0.026402640264026403,1.7399386368
