product_id,product_name,category,segment,peak_month,revenue_peak_month,units,gross_margin_peak_month,avg_month_revenue,peak_season_index,revenue_total,gross_margin_total,promo_revenue_share,return_rate_qty,avg_rating,n_reviews
452,SaigonFlex UM-57,Streetwear,Balanced,12,463867.85,44,148455.78877767737,390809.385,1.1869414292596887,781618.77,265489.9425452902,0.8626890702739904,0.0,4.0,1.0
455,SaigonFlex UM-60,Streetwear,Balanced,9,1137600.35,104,254188.485961739,477767.58,2.381074810475839,5733210.96,1282174.260422608,0.2791256786406478,0.03435114503816794,4.333333333333333,12.0
456,SaigonFlex UM-61,Streetwear,Balanced,4,3565915.3,271,771606.6332912926,1977035.4666666668,1.8036678451764074,23724425.6,5143819.631700772,0.3482497902920777,0.038845726970033294,3.789473684210526,76.0
457,SaigonFlex UM-62,Streetwear,Balanced,8,3733709.18,387,1235477.904158327,2161444.185,1.7274141085442833,25937330.22,10709093.579921171,0.325355308292019,0.04154302670623145,3.988888888888889,90.0
458,SaigonFlex UM-63,Streetwear,Balanced,10,1201199.3900000001,56,264112.2923895384,472300.16500000004,2.5432965707306074,1889200.6600000001,349700.4282113845,0.21806321515894453,0.07608695652173914,4.0,3.0
459,SaigonFlex UM-64,Streetwear,Balanced,7,726441.14,67,148497.95571588236,506227.25,1.4350099485952208,6074727.0,1201027.0131264706,0.40901625538069447,0.01592920353982301,3.8666666666666667,15.0
460,SaigonFlex UM-65,Streetwear,Balanced,4,2321268.89,230,224689.78576071293,1375613.7874999999,1.687442297462434,16507365.45,1594307.125932723,0.3775571970510897,0.028117359413202935,4.218181818181818,55.0
461,SaigonFlex UM-66,Streetwear,Balanced,9,5148809.71,425,-448639.1744512196,3750177.0725000002,1.3729510928313637,45002124.87,-2082298.099207318,0.3962945907891749,0.026573426573426574,3.9274193548387095,124.0
462,SaigonFlex UM-67,Streetwear,Balanced,9,1023829.7999999999,46,99915.61940107303,611661.1975,1.6738511518870705,2446644.79,237284.79291560937,0.5562666659102566,0.045454545454545456,4.333333333333333,3.0
464,SaigonFlex UM-69,Streetwear,Balanced,7,785216.54,116,294582.5166668062,299874.6663636364,2.618482413075283,3298621.33,1382610.8768108897,0.3314969499697014,0.04415011037527594,3.6666666666666665,9.0
466,SaigonFlex UM-71,Streetwear,Balanced,3,135946.52000000002,14,10266.523569358484,85942.45818181819,1.581831877701173,945367.04,137424.20580301882,0.4078722270664312,0.0,3.5,6.0
467,SaigonFlex UM-72,Streetwear,Balanced,7,7933551.49,774,3018173.8019595477,5572606.288333333,1.42366983768609,66871275.46,26119365.092873923,0.3072166166815326,0.03740065451145395,4.048458149779735,227.0
470,SaigonFlex UM-75,Streetwear,Balanced,6,5497854.25,464,2096359.072304636,3758706.169166667,1.462698599613844,45104474.03,16257742.296742981,0.37983318525352944,0.029987293519695046,3.9565217391304346,138.0
471,SaigonFlex UM-76,Streetwear,Balanced,8,2154564.41,235,-353197.57293478225,1537780.1283333332,1.4010874313580486,18453361.54,-626972.1854782584,0.35822475355891176,0.02069351230425056,4.044117647058823,68.0
472,SaigonFlex UM-77,Streetwear,Balanced,9,4792143.54,452,-163810.80154340778,2933882.6199999996,1.6333794362911493,35206591.44,-1513521.590594851,0.2897980293658329,0.03344281875186623,3.9285714285714284,112.0
473,SaigonFlex UM-78,Streetwear,Balanced,9,1054591.86,67,138068.96929000007,480953.051,2.192712693696999,4809530.51,692017.2248700004,0.41727944875850265,0.029900332225913623,3.909090909090909,11.0
475,SaigonFlex UM-80,Streetwear,Balanced,6,34174656.41,2820,5859428.343562478,22282290.436666667,1.5337138032167386,267387485.24,39369572.41704621,0.29340986871386904,0.032277951472984276,3.9887640449438204,801.0
476,SaigonFlex UM-81,Streetwear,Balanced,8,2008466.01,97,648272.9195535348,1389633.0891666666,1.4453210891836452,16675597.07,5976346.265766465,0.3079941472824277,0.03800786369593709,3.75,32.0
478,SaigonFlex UM-83,Streetwear,Balanced,4,1694711.75,105,581788.5849050004,968255.8958333334,1.7502725852667693,11619070.75,3881604.935530003,0.2994876685814139,0.031506849315068496,3.896551724137931,29.0
479,SaigonFlex UM-84,Streetwear,Balanced,6,764051.92,69,207053.95590975817,399784.9375,1.9111573456916446,4797419.25,1213258.4375932268,0.3074849649631935,0.05405405405405406,4.133333333333334,15.0
481,SaigonFlex UM-86,Streetwear,Balanced,8,297710.31,38,-47995.69527272732,138160.705,2.1548117462197376,1657928.46,11276.171727272507,0.09633047134012043,0.027624309392265192,4.0,5.0
482,SaigonFlex UM-87,Streetwear,Balanced,8,171355.68,23,27283.027121999996,82181.74666666666,2.085081991443031,739635.72,132024.96655799996,0.15750083027358389,0.05154639175257732,3.3333333333333335,3.0
483,SaigonFlex UM-88,Streetwear,Balanced,11,552372.14,33,-60050.47964925367,244928.0025,2.255242905514652,979712.01,-96667.13968656708,0.6583704633772939,0.0,3.0,1.0
484,SaigonFlex UM-89,Streetwear,Balanced,7,705017.95,45,176757.77140000003,223919.036,3.148539590890343,1119595.18,274378.89424000005,0.01264413267659834,0.125,4.5,4.0
485,SaigonFlex UM-90,Streetwear,Balanced,7,236887.62,23,13330.605576923102,144453.16,1.6398922668081473,288906.32,16749.954615384646,0.0,0.0,4.0,1.0
486,SaigonFlex UM-91,Streetwear,Balanced,9,968994.76,88,421805.2948749044,523305.0533333333,1.8516824055638779,6279660.64,2729147.1787905726,0.25670653756856515,0.03502626970227671,3.8421052631578947,19.0
487,SaigonFlex UM-92,Streetwear,Balanced,5,47086912.63,3615,7221524.59967268,33184463.120833334,1.4189445361386201,398213557.45,31242459.943719987,0.3430393692137214,0.03392733719986778,3.9285714285714284,1190.0
488,SaigonFlex UM-93,Streetwear,Balanced,9,3855196.3,325,999553.2412603523,2721733.9516666667,1.4164486200568032,32660807.42,8708552.102694524,0.3265558439155084,0.039251650770359504,3.952830188679245,106.0
489,SaigonFlex UM-94,Streetwear,Balanced,9,2866106.62,309,667529.2341134613,1893218.545,1.5138804907491545,22718622.54,5869977.71870769,0.3862385302872329,0.03209459459459459,3.7532467532467533,77.0
490,SaigonFlex UM-95,Streetwear,Balanced,6,1677106.36,181,740526.2407374108,785691.6883333334,2.1345603942401383,9428300.26,3896785.63297399,0.280175739757359,0.006548175865294668,3.9523809523809526,42.0
491,SaigonFlex UM-96,Streetwear,Balanced,6,33433331.45,3163,199448.4253157443,20984699.71,1.593224202015517,251816396.52,-5449372.009685109,0.3188096314992094,0.030794363896263017,3.961859356376639,839.0
492,SaigonFlex UM-97,Streetwear,Balanced,6,796825.48,75,94990.618272124,357619.4863636364,2.2281377564246263,3933814.35,321704.2616405315,0.3265640433692556,0.007772020725388601,4.0,15.0
493,SaigonFlex UM-98,Streetwear,Balanced,8,2858287.29,356,-1077041.73,2062218.8933333333,1.3860251689285594,24746626.72,-921446.2700000004,0.2800561073804406,0.025409130060292853,4.08641975308642,81.0
494,SaigonFlex UM-99,Streetwear,Balanced,3,1693987.03,91,505328.1207827868,841445.3325,2.013187267872806,10097343.99,2769457.747463114,0.30054260635325747,0.0213903743315508,3.736842105263158,19.0
495,SaigonFlex UM-00,Streetwear,Balanced,4,3115660.77,379,749738.6464651804,1919219.8283333331,1.6233996356246831,23030637.94,5139522.356752525,0.28947512298046224,0.024424284717376135,4.0095238095238095,105.0
496,SaigonFlex UM-01,Streetwear,Balanced,6,16286643.43,1512,116.86021624773275,11107220.565,1.4663113363680647,133286646.78,-4039363.2981567844,0.3595345207318299,0.03710094909404659,3.8817966903073287,423.0
497,SaigonFlex UM-02,Streetwear,Balanced,9,2207374.41,137,-129850.32020270213,1214642.9366666668,1.8173031294757924,14575715.24,-266514.7985135099,0.3626429484224748,0.03333333333333333,3.675675675675676,37.0
498,SaigonFlex UM-03,Streetwear,Balanced,9,2979984.55,182,93636.44536000026,1586579.1025,1.8782451787650467,19038949.23,610726.7157600018,0.2740600585130086,0.03442340791738382,3.94,50.0
499,SaigonFlex UM-04,Streetwear,Balanced,6,12183427.21,1119,4971430.806000894,7557524.7575,1.6120922657791241,90690297.09,35327429.25233036,0.29449138228641786,0.037369033760186264,3.810457516339869,306.0
500,SaigonFlex UM-05,Streetwear,Balanced,2,890710.19,81,184121.92935609256,437905.9466666667,2.034021681550735,5254871.36,884492.1182395355,0.1763834823922312,0.02594810379241517,4.466666666666667,15.0
501,SaigonFlex UM-06,Streetwear,Balanced,4,2632068.77,211,1096078.3974804224,1501810.2733333334,1.7525973931167806,18021723.28,7298908.973263802,0.3321021462271615,0.02987101154107264,4.2407407407407405,54.0
502,SaigonFlex UM-07,Streetwear,Balanced,8,4290267.1,453,-294585.1812989478,2966997.355,1.4459962671587887,35603968.26,6202211.356747366,0.2570740621708441,0.03476764199655766,3.8679245283018866,106.0
503,SaigonFlex UM-08,Streetwear,Balanced,9,3505603.9,185,15199.741995453129,1757327.1666666667,1.9948498870870468,21087926.0,1013385.3290981735,0.3334530356375492,0.02631578947368421,3.8444444444444446,45.0
504,SaigonFlex UM-09,Streetwear,Balanced,9,1690442.48,88,418749.6409815386,1021694.2625000001,1.6545482753946656,12260331.15,3213970.726982309,0.4294382146439821,0.025559105431309903,4.045454545454546,22.0
505,SaigonFlex UM-10,Streetwear,Balanced,10,1614301.45,68,416884.9382328276,892684.1599999999,1.8083679786588798,4463420.8,818344.0656499311,0.489859927614264,0.014492753623188406,3.6,5.0
506,SaigonFlex UM-11,Streetwear,Balanced,8,25515078.35,2075,-4495709.845276148,16818641.81,1.5170712735453638,201823701.72,-4260019.241199917,0.3595917845203617,0.028493227594918943,3.955512572533849,517.0
508,SaigonFlex UM-13,Streetwear,Balanced,9,1547069.72,137,575026.0882454545,933951.1583333333,1.65647818539119,11207413.9,3885158.221381818,0.20195593383055124,0.02616279069767442,4.0344827586206895,29.0
510,SaigonFlex UM-15,Streetwear,Balanced,5,7600842.19,689,436236.59623608564,5167595.3025,1.4708663788595895,62011143.63,-556972.27374089,0.30628534128197304,0.03290676416819013,4.101010101010101,198.0
511,SaigonFlex UM-16,Streetwear,Balanced,11,1181483.18,61,343234.4926400001,832740.2975,1.4187894876073293,3330961.19,926149.3820000003,0.5587606651160052,0.03428571428571429,4.166666666666667,6.0
512,SaigonFlex UR-01,Streetwear,Standard,7,1382827.81,526,57867.14298521206,855844.7525,1.6157460870802034,10270137.03,637723.3595350778,0.3005097742108705,0.023797071129707113,3.962406015037594,133.0
513,SaigonFlex UE-01,Streetwear,Performance,7,163026.12,29,41623.06181519998,58434.965000000004,2.7898728098836028,467479.72,115829.48249919998,0.07045651092629218,0.05952380952380952,,
514,SaigonFlex UE-02,Streetwear,Performance,7,149883.11,27,36319.589468,60789.485714285714,2.4656091137941147,425526.4,97454.007352,0.07052001943945194,0.0641025641025641,5.0,1.0
515,SaigonFlex UE-03,Streetwear,Performance,10,606595.92,94,266813.41930139245,272076.90499999997,2.229501691810263,3264922.86,1309366.1272558866,0.33436041119819904,0.036968576709796676,3.5714285714285716,21.0
516,SaigonFlex UE-04,Streetwear,Performance,6,1578814.28,241,761831.8102678424,1075457.52,1.4680396488370828,12905490.24,5861135.1690314375,0.32878587648290686,0.03609239653512993,3.986842105263158,76.0
517,SaigonFlex UE-05,Streetwear,Performance,6,485809.57,64,44374.617999999944,194321.59083333332,2.500028781756277,2331859.09,241940.48912499976,0.3380755223935937,0.026402640264026403,3.6666666666666665,12.0
518,SaigonFlex UE-06,Streetwear,Performance,4,323514.39,53,155325.56239714284,155477.27083333334,2.080782536675712,1865727.25,815340.4210085713,0.3235219188656863,0.03625377643504532,3.769230769230769,13.0
520,SaigonFlex UE-08,Streetwear,Performance,11,682408.08,98,-3538.7550000000483,222726.71333333335,3.0638807073793,2672720.56,-85065.69500000021,0.36647802417473824,0.027918781725888325,3.6666666666666665,12.0
521,SaigonFlex UE-09,Streetwear,Performance,12,40351.26,6,5510.287470000003,40351.26,1.0,40351.26,5510.287470000003,0.0,0.0,,
523,SaigonFlex UE-11,Streetwear,Performance,6,571884.72,85,31997.879546531694,324210.69916666666,1.763929202428979,3890528.39,-22063.30081572327,0.2973475615737635,0.04707792207792208,4.0,16.0
524,SaigonFlex UE-12,Streetwear,Performance,11,43460.34,7,-6792.712500000009,25429.594999999998,1.7090457004918875,50859.189999999995,-6572.870000000009,0.8545228502459438,0.0,,
525,SaigonFlex UE-13,Streetwear,Performance,6,428927.68,70,166125.896994,236397.08,1.8144373018482294,2836764.96,1023432.6572586,0.30889159742018246,0.028985507246376812,3.642857142857143,14.0
527,SaigonFlex UE-15,Streetwear,Performance,1,40646.159999999996,6,8280.471329999993,27574.245,1.4740624811304897,165445.46999999997,25194.15242999998,0.1259878556965023,0.0,,
528,SaigonFlex UE-16,Streetwear,Performance,5,889663.04,122,319360.11064999993,565719.8433333334,1.572621237321161,6788638.12,2029880.8898499995,0.3553089688038931,0.03143418467583497,4.111111111111111,27.0
529,SaigonFlex UE-17,Streetwear,Performance,5,541990.29,97,264059.1888391735,339827.9683333333,1.594896066554381,4077935.62,1811507.7744514046,0.3206001349280742,0.021491782553729456,4.035714285714286,28.0
530,SaigonFlex UE-18,Streetwear,Performance,8,78034.44,13,2814.4722225000005,50028.576,1.5597973446216018,250142.88,36055.27940249999,0.30375791627569015,0.0,5.0,2.0
531,SaigonFlex UE-19,Streetwear,Performance,10,1773271.66,236,78816.51357647065,664097.3841666667,2.6701982303772587,7969168.61,-136932.4930176468,0.2621267502583309,0.021257750221434897,3.676470588235294,34.0
532,SaigonFlex UE-20,Streetwear,Performance,7,380190.44,58,32211.33985999992,124508.73818181819,3.0535241586402857,1369596.1199999999,97672.51259172386,0.25892898265512027,0.0,4.0,4.0
533,SaigonFlex UE-21,Streetwear,Performance,6,1028213.22,176,441356.79554926814,567127.985,1.8130179557265191,6805535.82,2824248.4859421942,0.26863681543299844,0.03433835845896147,3.7045454545454546,44.0
534,SaigonFlex UE-22,Streetwear,Performance,5,605587.89,93,135042.10024465117,404522.27416666667,1.497044609589267,4854267.29,771144.1466390699,0.3522751834293822,0.01734820322180917,3.71875,32.0
535,SaigonFlex UE-23,Streetwear,Performance,5,147301.28,23,16102.263274999994,61493.34727272727,2.3954018854545125,676426.82,37544.65159999997,0.39019261536672956,0.0,4.0,7.0
536,SaigonFlex UC-01,Streetwear,Everyday,4,451460.58,43,34152.336375000006,166108.8114285714,2.7178605163527583,1162761.68,114638.64949999997,0.14820166760225537,0.09259259259259259,4.0,3.0
537,SaigonFlex UC-02,Streetwear,Everyday,5,510500.08,54,219231.0863072405,274729.26333333337,1.8581933129584458,3296751.16,1317200.7769399495,0.2695609880364765,0.027247956403269755,3.6875,16.0
538,SaigonFlex UC-03,Streetwear,Everyday,9,211647.18,14,52440.31010431578,137535.0988888889,1.5388594017806636,1237815.89,305318.509182421,0.31851121251965836,0.036585365853658534,3.6666666666666665,6.0
539,SaigonFlex UC-04,Streetwear,Everyday,3,1207263.6199999999,81,512836.6107352132,813025.3616666667,1.4849027803083066,9756304.34,3960839.4231728907,0.40534424943943476,0.03254437869822485,3.7666666666666666,30.0
540,SaigonFlex UC-05,Streetwear,Everyday,9,690884.27,49,1769.3200969071222,389345.96166666667,1.7744739589503984,4672151.54,-53208.1164783512,0.38766482518672757,0.041666666666666664,3.5555555555555554,9.0
541,SaigonFlex UC-06,Streetwear,Everyday,3,711172.1,47,-7507.774230769173,345683.925,2.0572900518877177,4148207.1,4329.527307692617,0.2238939926601061,0.01107011070110701,4.0,8.0
542,SaigonFlex UC-07,Streetwear,Everyday,6,463977.91,51,150222.53857919356,254002.15916666668,1.8266691571529323,3048025.91,907106.9050109677,0.24720923058032665,0.040229885057471264,3.4545454545454546,11.0
544,SaigonFlex UC-09,Streetwear,Everyday,9,779413.23,78,114157.85182258062,469511.60333333333,1.660051049785557,5634139.24,1002938.3380725803,0.3568656301082115,0.01841620626151013,4.2,25.0
545,SaigonFlex UC-10,Streetwear,Everyday,4,3073054.2399999998,327,100186.39937710308,1842188.5983333334,1.66815397879471,22106263.18,623429.2124406565,0.37121452428125845,0.03893355903512484,3.9647058823529413,85.0
546,SaigonFlex UC-11,Streetwear,Everyday,7,1394529.57,95,127411.09677187493,820943.4933333333,1.6986913001011748,9851321.92,968154.5182112496,0.34647798718976386,0.06306306306306306,4.1,20.0
547,SaigonFlex UC-12,Streetwear,Everyday,5,493357.45,76,166680.8723369412,254163.33363636362,1.9411039465899358,2795796.67,775559.9397152942,0.3003335575186875,0.04042553191489362,4.384615384615385,13.0
548,SaigonFlex UC-13,Streetwear,Everyday,6,10272873.99,1743,1760261.162288963,5333122.14,1.926240149827133,63997465.68,9429810.416652085,0.3260357801405988,0.03714311286136221,3.8606965174129355,402.0
549,SaigonFlex UC-14,Streetwear,Everyday,4,3295289.5,527,552009.7262277028,2052528.8325000003,1.6054778124535796,24630345.99,4042734.0255418685,0.31825006247100635,0.03640960809102402,3.8151260504201683,119.0
550,SaigonFlex UC-15,Streetwear,Everyday,7,1442043.82,296,434239.97297097277,736643.5908333333,1.957586868255621,8839723.09,2574996.4733330742,0.2538128148536834,0.029891304347826088,3.8676470588235294,68.0
551,SaigonFlex UC-16,Streetwear,Everyday,6,21047995.38,1948,237245.88800395242,12402105.676666668,1.6971307880080166,148825268.12,-3366691.4605830046,0.29170720401454364,0.03320230240067387,3.904950495049505,505.0
552,SaigonFlex UC-17,Streetwear,Everyday,3,58840.31,5,3793.2725000000028,58840.31,1.0,58840.31,3793.2725000000028,0.0,0.0,,
553,SaigonFlex UC-18,Streetwear,Everyday,7,1085131.54,101,100501.0740224138,516191.61916666664,2.1021874430116143,6194299.43,520488.2300103448,0.3076607292779839,0.030927835051546393,3.84375,32.0
554,SaigonFlex UC-19,Streetwear,Everyday,5,368702.85,35,143761.85331272727,137620.06545454546,2.679135842452995,1513820.72,504799.6777170909,0.38513266617198905,0.03184713375796178,3.625,8.0
555,SaigonFlex UC-20,Streetwear,Everyday,6,1492971.6500000001,145,43775.66822664333,948791.875,1.5735502056233357,11385502.5,-387965.545027684,0.347793600677704,0.027164685908319185,3.9302325581395348,43.0
556,SaigonFlex UC-21,Streetwear,Everyday,4,5394999.48,559,-19704.717974218132,2643374.4316666666,2.040951677284105,31720493.18,-680554.3016167437,0.3428341359098629,0.040657698056801195,4.087719298245614,114.0
557,SaigonFlex UC-22,Streetwear,Everyday,7,1167091.98,131,177424.3964832637,775141.1458333334,1.5056509208336384,9301693.75,1618549.2275838105,0.3644050816014019,0.03736479842674533,3.8333333333333335,36.0
559,SaigonFlex UC-24,Streetwear,Everyday,4,8889342.46,1223,855315.7940435492,5856090.850833334,1.5179652581269345,70273090.21,5041786.20922522,0.3045469811565869,0.03141993957703928,3.982142857142857,392.0
562,SaigonFlex UC-27,Streetwear,Everyday,5,1001075.26,90,51191.56335195521,517899.5275,1.9329526420546888,6214794.33,-54438.06787709538,0.31312656809996153,0.037037037037037035,3.8823529411764706,17.0
563,SaigonFlex UC-28,Streetwear,Everyday,3,1893749.89,213,-17465.03381596115,1249590.2474999998,1.5154966948475646,14995082.97,-402310.50074267277,0.356330687912159,0.028554778554778556,4.0,50.0
564,SaigonFlex UC-29,Streetwear,Everyday,5,94435.52,8,31422.30512000001,94435.52,1.0,94435.52,31422.30512000001,0.0,0.0,,
565,SaigonFlex UC-30,Streetwear,Everyday,5,3960371.85,368,629346.3150669737,2526434.4591666665,1.5675735563337398,30317213.51,3207372.539553223,0.2747426038099634,0.02971619365609349,4.016806722689076,119.0
566,SaigonFlex UC-31,Streetwear,Everyday,10,2618388.07,224,465263.7422844103,1640003.7333333334,1.5965744569849758,19680044.8,2070563.691183213,0.2566593725437048,0.024017467248908297,3.872340425531915,47.0
567,SaigonFlex UC-32,Streetwear,Everyday,6,6017076.19,619,624438.4322172118,3254090.0933333333,1.84908100802962,39049081.12,2816479.448564432,0.34222125788141977,0.038470786246693915,3.950354609929078,141.0
568,SaigonFlex UC-33,Streetwear,Everyday,7,1213171.2,130,221422.86242347313,723018.9274999999,1.6779245381511816,8676227.13,1703473.433500419,0.3453642908493107,0.053610503282275714,4.285714285714286,35.0
569,SaigonFlex UC-34,Streetwear,Everyday,4,582675.23,49,-3930.3079545453948,231767.7109090909,2.5140483448470947,2549444.82,-72322.78840909064,0.3492019725298467,0.045662100456621,4.125,8.0
570,SaigonFlex UC-35,Streetwear,Everyday,5,712847.13,102,63715.99391511634,350556.89666666667,2.033470562919273,4206682.76,-12669.624551743847,0.35498665461523893,0.042232277526395176,4.0,27.0
571,SaigonFlex UC-36,Streetwear,Everyday,4,2012843.71,332,17875.630000000463,1186192.3008333333,1.6968949373435664,14234307.61,-577729.4899999965,0.2895005238684736,0.017038539553752535,3.913978494623656,93.0
572,SaigonFlex UC-37,Streetwear,Everyday,5,3522187.44,649,175445.9136940296,1978984.4225,1.779795434443345,23747813.07,-380697.87235074845,0.32314734318396754,0.045095105791835864,3.8666666666666667,150.0
573,SaigonFlex UC-38,Streetwear,Everyday,7,1792872.76,508,363483.87560258043,742132.5016666666,2.415839160761187,8905590.02,1781155.6591845152,0.22434982134962464,0.037914691943127965,3.882978723404255,94.0
574,SaigonFlex UC-39,Streetwear,Everyday,7,2551702.97,245,68729.21258879607,1506753.4183333332,1.6935106560584532,18081041.02,213764.55340427527,0.28529054960354266,0.0238230289279637,3.810344827586207,58.0
575,SaigonFlex UC-40,Streetwear,Everyday,9,3038509.47,287,-3707.5211042942938,1904079.6975,1.595789017649562,22848956.37,-926976.4211042932,0.28432535275570664,0.029870708872046365,3.958904109589041,73.0
576,SaigonFlex UC-41,Streetwear,Everyday,5,913435.73,49,297392.88996376476,611981.5708333333,1.4925869887816678,7343778.85,2201706.981126118,0.276997298196146,0.009779951100244499,3.0833333333333335,12.0
577,SaigonFlex UC-42,Streetwear,Everyday,5,6339121.85,517,1564820.1312816958,3548175.848333333,1.7865861560885274,42578110.18,8548512.823178045,0.2879109915441531,0.030664857530529173,3.9379310344827587,145.0
578,SaigonFlex UC-43,Streetwear,Everyday,6,7369918.59,823,1898352.9617909666,4919275.619166667,1.4981715115300809,59031307.43,14068733.500987008,0.32711286604820505,0.04051456454236286,3.892857142857143,252.0
579,SaigonFlex UC-44,Streetwear,Everyday,1,852817.2,54,94693.12019660874,566879.4858333333,1.5044065296282998,6802553.83,218105.80355943504,0.3617710482711461,0.03411513859275053,3.9523809523809526,21.0
580,SaigonFlex UC-45,Streetwear,Everyday,5,7150413.48,722,358941.336876405,4920893.725000001,1.4530721205526542,59050724.7,-1809143.396966288,0.3323700296602795,0.030911901081916538,3.92018779342723,213.0
581,SaigonFlex UC-46,Streetwear,Everyday,8,1610862.2,103,155975.65370000037,922981.5441666666,1.7452810515885244,11075778.53,1117574.4995000027,0.3477807758223566,0.02695035460992908,4.086956521739131,23.0
583,SaigonFlex UC-48,Streetwear,Everyday,6,431069.72,68,130611.30177043482,239868.1775,1.797110915223425,2878418.13,766372.1900921741,0.34922933868541195,0.016736401673640166,3.8333333333333335,18.0
585,SaigonFlex UC-50,Streetwear,Everyday,5,4338525.99,860,217371.55898816022,2427719.465,1.7870788007213183,29132633.58,-932625.6062421894,0.3371166915970939,0.035065349059611096,4.013888888888889,216.0
586,SaigonFlex UC-51,Streetwear,Everyday,5,1836389.22,404,89068.22879093193,989599.1166666667,1.8556900355627168,11875189.4,-170080.30425063023,0.2836696937229481,0.03734290843806104,4.106796116504855,103.0
588,SaigonFlex UC-53,Streetwear,Everyday,5,287428.21,39,41031.208980060255,139610.86363636365,2.0587811185571323,1535719.5,88926.85298548205,0.3333724941306013,0.034934497816593885,3.857142857142857,7.0
589,SaigonFlex UC-54,Streetwear,Everyday,9,2621390.92,288,533321.6013877254,1707291.4400000002,1.5354091624801913,20487497.28,4797976.4276494365,0.35713152563259304,0.047597042513863215,3.942857142857143,70.0
590,SaigonFlex UC-55,Streetwear,Everyday,4,5044580.0,500,-18128.158121828033,2921120.2308333335,1.726933368490926,35053442.77,-588022.6631776697,0.33030752916256273,0.03806818181818182,3.9545454545454546,110.0
591,SaigonFlex UC-56,Streetwear,Everyday,4,2398210.5,224,47063.77983772831,1383813.1691666667,1.7330450045104022,16605758.03,-607994.742616632,0.3218666880695238,0.03597560975609756,3.735294117647059,68.0
592,SaigonFlex UC-57,Streetwear,Everyday,4,1030214.88,94,339602.02381756087,622750.2066666667,1.6542987364296982,7473002.4799999995,2477079.690595121,0.23610553117332836,0.020588235294117647,4.086956521739131,23.0
593,SaigonFlex UC-58,Streetwear,Everyday,5,1112021.48,101,208441.638744398,617036.6766666666,1.8021967284138156,7404440.12,1016756.8857772292,0.3083867143218926,0.0350140056022409,3.911764705882353,34.0
595,SaigonFlex UC-60,Streetwear,Everyday,6,3403696.06,400,1289732.7250297028,1586585.4883333333,2.1452963518376147,19039025.86,7026429.209031286,0.34503905495509424,0.0365156181258249,3.7662337662337664,77.0
596,SaigonFlex UC-61,Streetwear,Everyday,7,10018547.78,1157,3259284.7490859795,6236887.950833333,1.6063376252673236,74842655.41,25436356.833993196,0.3083525969726146,0.03310866737613811,3.9404388714733543,319.0
599,SaigonFlex UC-64,Streetwear,Everyday,6,7652418.11,754,24642.352757606117,5488020.755,1.3943857816186411,65856249.06,-2267679.2546820696,0.356695689707415,0.02955152955152955,3.8461538461538463,247.0
600,SaigonFlex UC-65,Streetwear,Everyday,6,7274293.21,830,3416983.440047643,4693954.744166667,1.5497152415114368,56327456.93,25399268.352851886,0.3352242607626632,0.032006010518407214,4.07563025210084,238.0
601,SaigonFlex UC-66,Streetwear,Everyday,6,1579697.26,106,-6780.4500485435,862866.5566666666,1.8307549965808347,10354398.68,-257041.85230582402,0.3322580148130823,0.0380818053596615,3.903225806451613,31.0
602,SaigonFlex UC-67,Streetwear,Everyday,8,860923.3,79,-67532.27468967266,431512.55916666664,1.9951291838703553,5178150.71,759172.2785656085,0.415646693296032,0.015957446808510637,3.6923076923076925,13.0
603,SaigonFlex UC-68,Streetwear,Everyday,5,621572.0599999999,56,164393.6911563636,304729.99636363634,2.0397468822146205,3352029.96,772237.7358109092,0.27994750977703076,0.04746835443037975,3.357142857142857,14.0
604,SaigonFlex UC-69,Streetwear,Everyday,6,28592353.64,4854,8487375.712328972,17327554.24416667,1.6501090250302135,207930650.93,56687703.04600585,0.3181809965682869,0.03201424072299055,3.9978005865102637,1364.0
605,SaigonFlex UC-70,Streetwear,Everyday,4,5695112.79,1222,1114794.8713685807,3423692.9025,1.663441480350471,41084314.83,7376623.306061905,0.33115811511757903,0.03613921939286111,4.069908814589666,329.0
606,SaigonFlex UC-71,Streetwear,Everyday,7,1690662.1199999999,461,52979.59380934162,908657.6716666667,1.860615028868875,10903892.06,438354.70174039144,0.27038504084384707,0.045145960624575696,3.79,100.0
607,SaigonFlex UC-72,Streetwear,Everyday,1,56492.9,5,18110.549420000003,56492.9,1.0,56492.9,18110.549420000003,0.0,0.0,,
608,SaigonFlex UC-73,Streetwear,Everyday,7,468254.52999999997,44,-20767.850000000024,203631.23750000002,2.299522095670611,2443574.85,42919.52999999991,0.18691837902980543,0.032407407407407406,3.5714285714285716,7.0
609,SaigonFlex UC-74,Streetwear,Everyday,5,18959769.58,1820,2602147.8797143633,12913909.255833333,1.468166548517111,154966911.07,11837721.192500675,0.30636739405971825,0.04006279434850864,3.921818181818182,550.0
610,SaigonFlex UC-75,Streetwear,Everyday,9,276504.53,27,17639.325356,77192.89818181818,3.5819944128633225,849121.88,15000.665035999978,0.5620635756082507,0.05747126436781609,4.75,4.0
611,SaigonFlex UC-76,Streetwear,Everyday,8,1819812.55,127,245525.3686975006,1371769.5791666668,1.3266167858201914,16461234.95,4065272.8925000047,0.3919741951073969,0.022,3.96875,32.0
